,RPM,GPS_Speed,Accel_X,Accel_Y,Accel_Z
104,0.44447773413310576,0.7766077434665343,0.740444156845292,0.47251216115303163,0.8934640927238336
105,0.031356166513920036,0.8942431108244118,0.7938198265295339,0.6485459045358551,0.2675186628705536
106,0.3164002238165742,0.4224136359659598,0.3266788043737726,0.5634032181208687,0.21526687546480539
107,0.14935454064566478,0.7257472064008302,0.37101480037032186,0.9706845033778461,0.21164225911437018
108,0.2944326464260554,0.6315419698559999,0.8565804222444815,0.25611498657441856,0.27267805448570415
109,0.24890618035057088,0.14672900077116624,0.321546500828477,0.7532442441285322,0.6394649947949832
110,0.0973814025579951,0.607181372628605,0.11703566744780369,0.593589444978339,0.4176410679282695
111,0.5013402026651352,0.25275262853227887,0.7403033504509849,0.509267953316824,0.44901998517836805
112,0.36124743520035874,0.16287702862536002,0.8858395698433222,0.13655802725644006,0.6262906525123193
113,0.297012138867236,0.2090909694718076,0.9210244177931339,0.9238038712511196,0.37966040291075587
114,0.09488697920974987,0.5655066742881677,0.7270915506045226,0.7807875457861567,0.532895725667085
115,0.21631413598725557,0.20237838706748046,0.5518990861754397,0.7814210046313212,0.04090971185438441
116,0.5834929247725821,0.26815596257903085,0.4862394703440047,0.9799812123083858,0.8202816602027342
117,0.5632149605803486,0.3394342435977704,0.4070310856818118,0.026221025549106436,0.5314210011763576
118,0.3043516945089957,0.8781624900098027,0.41434004223438137,0.0714701382414854,0.5996343795075455
119,0.7738972416336493,0.09168269639140181,0.6496280929563146,0.11419202894758496,0.48940863895844755
120,0.12626302456458904,0.7701610157454611,0.6993147653041548,0.7065962788058678,0.0024184828564819405
121,0.3934666759159956,0.44568216328789423,0.4853246702775287,0.8087180295266042,0.45723315149732546
122,0.9588287857868334,0.6610074278894071,0.7003562973100161,0.4477668536301923,0.14437891402887493
123,0.8794777171670357,0.3536075126242879,0.9230465929857026,0.8542290581075029,0.7801164154042499
124,0.37731582163565114,0.08730517117799796,0.17007894288332315,0.3440192396601556,0.7447061245178299
125,0.02772469626957441,0.13494899556400353,0.9240536532717386,0.6632135619937087,0.9279351542960514
126,0.9509236398913553,0.003565335978851225,0.8108372967343791,0.9225676768008784,0.6115154071755196
127,0.1112478785033949,0.3708437509623792,0.023837443490430044,0.3306402790575501,0.6640540133978773
128,0.8090037808912148,0.7623948262527664,0.9009054603372595,0.30609363381437127,0.7119119613666425
129,0.8362664706490116,0.7406735548585673,0.20607398291247114,0.041739265489304844,0.5427403976601018
130,0.38405746506549476,0.4804616672421934,0.31543648413659575,0.3348332008593359,0.572766518052603
131,0.5850887811024984,0.056835550103863985,0.6684068080018692,0.4282107737279427,0.560624367212681
132,0.537851147106146,0.6706995144273133,0.22699010186080149,0.9872087383014481,0.6987733804092869
133,0.26577499580399433,0.05087205341952494,0.00943184504433725,0.2749524371679787,0.25222125259466277
134,0.401981146632041,0.12310823087115808,0.14932397190845004,0.9862058885558328,0.4573103151194381
135,0.7288387655327461,0.5281057013539315,0.2586452553499169,0.45150845701289155,0.24211881403124902
136,0.6436870176395678,0.6602112060692312,0.7006386782650956,0.3982250996392517,0.07160081677249353
137,0.7413807397702087,0.040386071159863146,0.040915415885037,0.4913005269785996,0.7173739615250927
138,0.8772186230537873,0.8622199562776094,0.8122643228791687,0.13651635574251308,0.6046657460070781
139,0.5579418476713964,0.7618058244871077,0.8031811303110739,0.5848797762639589,0.42230932527983567
140,0.7604418879502883,0.8196459870183682,0.6966368267389164,0.7156645549625031,0.2545957818798602
141,0.2829570932501011,0.4204224903770366,0.5996972118051112,0.5052833359251315,0.5077053837225405
142,0.6831821923765296,0.26293222033770747,0.15218147113644154,0.934073410963743,0.9329709143375121
143,0.9207842503257969,0.6272639929314764,0.09979756374685012,0.8469249902347084,0.16808132329013725
144,0.3697780305731998,0.29268436164564904,0.5651090277885883,0.9736479181578565,0.03940986319270501
145,0.13435559328825297,0.908053662397829,0.5553059607625891,0.7377313861967312,0.23027585225531055
146,0.3625287276392438,0.13146705070328168,0.4726564971612034,0.2474028093762557,0.6486481819415338
147,0.9326276350611509,0.8113867874816443,0.5268229650961346,0.583442201064444,0.6997616285466942
148,0.537209980731353,0.4155099680551029,0.5642861166667479,0.8417464578626773,0.733186193629999
149,0.41500647899847665,0.592732571329034,0.49156134335805046,0.6658823288769438,0.7140988960874904
150,0.975946877419455,0.9996121276851251,0.24992668340402302,0.5704306517003985,0.37969372418544667
151,0.22744987401689687,0.46819793595470627,0.21017589824227867,0.6472047304951659,0.2231898386902873
152,0.05682266071384634,0.005157914846394385,0.09020283492796721,0.02951822243158697,0.7261677351441839
153,0.25038564903012106,0.25890523898572404,0.34940556762642216,0.13952642395418025,0.17968149478324535
154,0.5881157540132246,0.45546660245844917,0.22263039440111543,0.5453916450272543,0.5103717823982786
155,0.9295324763436379,0.8658059355405449,0.9453016364448953,0.7803593219603336,0.12611898548134526
156,0.9966340062095754,0.5227924682360275,0.9871508435774679,0.5108342788931914,0.3118140909730174
157,0.14149158494394387,0.0022846563351807125,0.486047581003752,0.32289261491959975,0.7462485693971912
158,0.5747447277536043,0.5194352139882358,0.2928484049030565,0.6528720347589669,0.24837267073271552
159,0.931503421166579,0.9824991183505933,0.02013495057605519,0.9636808618921384,0.8049479894073606
160,0.18897581394391838,0.8556701622321209,0.9024166209543392,0.36155152758630504,0.8957917438032127
161,0.49802074624124304,0.5448727779184797,0.2907884415081974,0.44839865455672634,0.06252164148942962
162,0.6718134160343723,0.13620183469921232,0.29218668044381035,0.6562392431545603,0.16745636906616235
163,0.8103011107052309,0.45303496035907087,0.7112213930008771,0.6294774366510878,0.24757851085319482
164,0.4859197712522394,0.41426372574098336,0.12801159379922378,0.7985636363980911,0.015539151693077291
165,0.5394636565211556,0.015821967057680464,0.4454561482862682,0.8715537189445735,0.34071066906870195
166,0.7683388315078487,0.23702184703454499,0.8496991826838907,0.2197659713691661,0.1265564054568984
167,0.8940741156006085,0.06370012671583158,0.35673866218215333,0.8624984775746946,0.9513637156412876
168,0.5580352922067904,0.7824728793979209,0.2540963021920434,0.5517518631322799,0.18716537583431703
169,0.692451486636922,0.8438080695382164,0.5590332066470719,0.797896106682501,0.25757373529849625
170,0.23584911328510372,0.7910808946967833,0.5420159002488573,0.8433794932891316,0.43087133092634045
171,0.8578156525895426,0.5000714268576321,0.5456052103746422,0.8703608826707444,0.48964224402838186
172,0.1605036096103506,0.08921930984393833,0.6857584541601821,0.8656629538108946,0.34070158734909073
173,0.15333608177755553,0.4625049699285746,0.7743303120133636,0.13288145248991357,0.9030209171641636
174,0.884978620261248,0.3301563695392685,0.8838406414778023,0.4795275970018026,0.608049919747358
175,0.26855127949207536,0.1860834548579816,0.9256606206499604,0.38327250503550747,0.06986946653972248
176,0.08278467065509043,0.4153229737611287,0.40474137133268706,0.9421161217751319,0.49756121136131026
177,0.6199453966716642,0.5512332101025504,0.7635343081493188,0.9789369438611629,0.017980516794885548
178,0.32450312132816894,0.3189345210397382,0.6204886390793046,0.7054846784149191,0.2272274868481945
179,0.46455595972881536,0.02227219977029915,0.791054347658406,0.9595413307754912,0.1542287213389485
180,0.15248186770802719,0.8607756751262359,0.33398557466229284,0.3187996747759041,0.252973989617564
181,0.17128673216204537,0.38387743322613055,0.0425834818450429,0.5275848157128193,0.9557625306467481
182,0.34061743081747076,0.931351219365835,0.5533930822190918,0.24501205822722028,0.2954527544189617
183,0.2325741597683908,0.08795271868760479,0.8711608333346885,0.4172640140692676,0.8544409874410831
184,0.27304155364977734,0.17541499896444168,0.4466282698745423,0.021640370314031654,0.43903214863779483
185,0.14859608060158325,0.5700607059563343,0.7884914494093321,0.14778365445600572,0.9483791570293102
186,0.6680214137063012,0.9783616575966817,0.4541424414629298,0.20033890925272735,0.008763519439595746
187,0.5715909093517868,0.34190096932296765,0.38073073479024266,0.6745211385667866,0.7121153328447819
188,0.6501724662866378,0.7723030374461024,0.6988215202838832,0.2044417270161698,0.5362117074238283
189,0.645047110224536,0.8949102369146021,0.4885033190947673,0.574069506550819,0.9566715870722737
190,0.480470007681572,0.13917598124805353,0.43487939439566203,0.9429078026127731,0.2573094803520838
191,0.8080960652408666,0.13558323487477286,0.06912049651432839,0.29958443341083796,0.07854791549690976
192,0.09590180508945545,0.808439561308166,0.657864467185719,0.23489527129349042,0.8801870317142628
193,0.04707655689472834,0.7576287866804522,0.6204385162008851,0.5107836202021397,0.6971554270318902
194,0.5367491934682427,0.3680607118590842,0.3663973264740812,0.3126391816045281,0.9651765390725915
195,0.8703636793176002,0.7521752182439859,0.2879279046610612,0.7034991184203611,0.4695561719543686
196,0.42560302893442825,0.5416760934935079,0.5232556686679201,0.4510112651643753,0.19615273114536202
197,0.17701735613711733,0.3320794542933827,0.3693036910116032,0.4631952821184956,0.49143044788511825
198,0.6271023757621319,0.5354075989687271,0.3035236971279853,0.8887964243232348,0.6617196236054239
199,0.07320243135506088,0.17714239068829496,0.2974306535594575,0.44925781990219327,0.854324171467456
200,0.3314040412662933,0.47402364702781863,0.19920275605172977,0.5806032264524494,0.7396614907571568
201,0.13792171185665725,0.6853990102025043,0.5474690468332118,0.9365058370446302,0.40110325676713543
202,0.5052649499161672,0.49425656453045663,0.517093110384937,0.8197100735713433,0.2399526424697247
203,0.10563937190710526,0.5295160919056062,0.36679186040812284,0.8189298865627203,0.6645239941878301
204,0.7799885115099852,0.3084832084744462,0.22824658679644616,0.7837016574894696,0.4301589419000762
205,0.058996596950474434,0.5601753548541589,0.15485765658223316,0.3852731343971103,0.2867045603705568
206,0.37612806376297825,0.660321663095616,0.5018345083916509,0.646783708647899,0.6609451179007302
207,0.44513605571877035,0.2202884851858985,0.11591706506049204,0.7141912478403495,0.7830343970378837
208,0.7141407481811095,0.9060811023077896,0.9628308107704013,0.4607772779364133,0.8743761641986431
209,0.4039335146145685,0.8341882939048679,0.11895353897429806,0.4834677428458046,0.8874927867948528
210,0.11573921957020095,0.597712189472458,0.6201490040673807,0.7582036887543013,0.10763218617242687
211,0.7356625953986289,0.3427220241311415,0.0459640262309875,0.7192888585448395,0.9666656154576918
212,0.3785101933418853,0.7463474888822487,0.9454867615333323,0.868506608668819,0.6809404625304579
213,0.4535183713102042,0.14497312706680188,0.49206382409581473,0.6037641436980484,0.9984181723431227
214,0.5183206767139433,0.2028426165183035,0.6636701571810523,0.5347375805387886,0.46582981188296957
215,0.43253430016773897,0.09742556556690574,0.04009292754147675,0.733847641267362,0.21885451063225414
216,0.4634989885699008,0.8948588965247533,0.030157502532983327,0.22906248400542162,0.3739758000433775
217,0.12150159314186315,0.09586703697434751,0.964126663357358,0.20779119185374395,0.3138414162186961
218,0.1719126362525416,0.9124561165607608,0.9547082708368546,0.40441112782584554,0.7994935557841123
219,0.48848048061334837,0.8424081649862484,0.56832535773731,0.4025589566175394,0.8016325436752967
220,0.24642531625313124,0.900399161317725,0.30154378397570936,0.19500167771048582,0.939473630411144
221,0.9476361350790528,0.9865940791381776,0.6867140382576568,0.1283757279539034,0.8208987527970014
222,0.40834877159860294,0.807865218785068,0.37052802514117367,0.4390964111577369,0.12952508050345835
223,0.6261903551794247,0.3053644050260629,0.8309117191080126,0.3982630089115814,0.651491957734959
224,0.8462071715149626,0.952836761154804,0.6465956604695448,0.8013664599039969,0.4372412101506361
225,0.4082876239054525,0.5510221391321148,0.5270292710600901,0.4446903421088788,0.47540246372749906
226,0.34179878248655504,0.9404004641452716,0.7729502114425905,0.46612969721992936,0.4775577164986117
227,0.5813616483729946,0.043891847490454605,0.8864957374203024,0.6980113519799849,0.3067907988627263
228,0.85698494570329,0.42978545211360275,0.0677655879662008,0.8798441348657483,0.8869641909701453
229,0.5764216461701387,0.7776301652725341,0.5061527426238328,0.5697972500729901,0.7297403200125889
230,0.6265439567748912,0.343195053492397,0.5777148256290785,0.4704733634394138,0.8073176516072327
231,0.6172879844314009,0.9974847157708157,0.1088850615486957,0.15618991375961244,0.5814923868402816
232,0.8844326309726291,0.3926068442134264,0.10348083874930647,0.9482856566434616,0.46204610449120076
233,0.09442762742903921,0.97944275385308,0.6603273984931404,0.3271995805565646,0.4904421426877089
234,0.02636655834840984,0.36345110647918555,0.11428980023061885,0.8846503971168308,0.16016046687888374
235,0.4108553783126103,0.32286127623678285,0.1052472684268293,0.06098813158004912,0.7250771820374311
236,0.49536034479027724,0.47561422733476755,0.7563302225744647,0.49277786322415396,0.36109356300431694
237,0.28021355976433937,0.32187605467006297,0.40865680688735173,0.7962691646415517,0.4212006573848768
238,0.1930018896197787,0.42174288036259566,0.48322620299462027,0.31210225549394177,0.2701743536846798
239,0.07127225493154199,0.2634788939114383,0.12535710497997665,0.9413687185730276,0.9034778705065003
240,0.8131280532795715,0.4671956529293295,0.16969314907733624,0.6374124243279091,0.6086991743508474
241,0.7206620214789247,0.674501495275422,0.6193851968330002,0.45977446393079413,0.9466978352581005
242,0.6925787386056261,0.6191706316861325,0.6107771534706061,0.9963514002622488,0.010868033652904008
243,0.15102679494805016,0.31583194731730013,0.006039533597829938,0.05055713714419319,0.17077788768401458
244,0.4078991945901276,0.34074312625446124,0.49558346083385585,0.7324506684177444,0.9447494253873459
245,0.9987056300790803,0.016960693823846573,0.6788036085686601,0.5775293097232452,0.5113121522612862
246,0.3076973989338567,0.4058931127082658,0.3696404523320682,0.8721805378188622,0.9420634734921097
247,0.7708163071935332,0.2748119447913936,0.5280124051469057,0.4999361228936421,0.6968421089884616
248,0.4735835424774353,0.03182497703721532,0.5494530029585438,0.5755788726668853,0.11540962292031509
249,0.4652635870667743,0.6243264794585989,0.7654274630069681,0.6717157922507047,0.6659718569382381
250,0.8588266430772014,0.658860321939555,0.38663746879540284,0.8238841527469547,0.4154074177607423
251,0.39182827600199777,0.4242012358720213,0.5307858394437684,0.24185599539795644,0.12067405915967777
252,0.7227936712239325,0.8999117514367402,0.40589052735302333,0.4185548920380482,0.787705783879801
253,0.708092300350402,0.6357637145622198,0.11466951228588262,0.8244759779847534,0.41585592315261655
254,0.9634757576265915,0.2139994764293056,0.747502061557423,0.18722299999353442,0.5381190407057079
255,0.4074607521359699,0.5373276988877083,0.8266424656247737,0.6162830505396376,0.3545953549485271
256,0.5959720466681975,0.5452308338933372,0.1770939384697957,0.7698211184544748,0.6558352293672255
257,0.9812400484462235,0.4843672664542814,0.06346032763291976,0.7745064562543348,0.2338510394603388
258,0.23331596773703367,0.18743055234857564,0.9013154127461795,0.4160100995619387,0.34860439211786354
259,0.8972942764182457,0.6070098772985679,0.9626447724228533,0.4133261094554572,0.5911211681866085
260,0.28573327464413445,0.4017305468989417,0.40630736824073965,0.08823470507003228,0.2956607655930933
261,0.32846218166706664,0.10976442573175427,0.8175233665404231,0.29422446511720335,0.05573328182761472
262,0.32653168164807245,0.7989376778342747,0.5376691475066494,0.6776548429020557,0.48847053930922013
263,0.3265179318806002,0.35229919028154855,0.9913493906439804,0.2715541051226744,0.18698902673450124
264,0.47451263431110324,0.8909298404927158,0.7789791308629463,0.6121341224873604,0.2419110705002694
265,0.815701293455869,0.736831406473427,0.06993366513915522,0.30406585729372293,0.9681989296582973
266,0.666454093001362,0.24156016464154695,0.6701264071094212,0.8997174681561582,0.011549958718902631
267,0.6411438505921412,0.3860979449627189,0.012799836618257454,0.6192380305858751,0.9393426190072207
268,0.679487927100436,0.22309642774729543,0.4418622694081763,0.09533301255781657,0.6313343779600721
269,0.39730068570640176,0.828416458515629,0.22373213429600125,0.8435673686638779,0.5460714910784862
270,0.3876076677172313,0.41340515872412253,0.16291139043712988,0.5697130755191046,0.11925048059412391
271,0.2101513184475542,0.5568538886577664,0.5072667010755428,0.9601614832685682,0.8267791453195629
272,0.9220242114143534,0.9052700812685426,0.029304601228290927,0.2047290558884749,0.5689902527054248
273,0.844864729246002,0.3595300865518669,0.24829787680365267,0.49452774199970295,0.8769398461857748
274,0.7012076025503107,0.08754969165023163,0.18855491176409722,0.932512905037225,0.1098499362997497
275,0.14226917753553658,0.260975033661079,0.03379350713074236,0.5841307624152096,0.10451148114670217
276,0.6389664118609136,0.9978535637080066,0.25692157213451616,0.35917548042049063,0.9989476562682925
277,0.9658021273256732,0.06958716564789735,0.008554181418021,0.28884752391934476,0.8083752413040015
278,0.951853659321274,0.7014634354385543,0.38694953010975086,0.21735860136890306,0.4159968081412586
279,0.23639478886526932,0.3948269556868529,0.21169322653396416,0.2863977978330391,0.1220976500253046
280,0.13450730838477298,0.24661541343935145,0.3670545866173711,0.5862765364675073,0.26581277423664307
281,0.03916596687087415,0.5094091449968327,0.9195297457399642,0.7716948298374926,0.21937977168041267
282,0.5088153661948087,0.47835001248086473,0.9930903894947997,0.9821895619851453,0.8756434636096263
283,0.2775832858989914,0.8808526273756249,0.9087477625587551,0.6094232408123893,0.37673420100062627
284,0.4408956165456779,0.35511586114021954,0.00576399637083902,0.9227492188737623,0.7965740762376696
285,0.7889158249633876,0.23238797113208065,0.6472478142489753,0.3896819227283005,0.6445440666664942
286,0.8365660878950218,0.9046209317615563,0.28808087060666654,0.7996644546703917,0.8483472450399514
287,0.7819684214753327,0.608230906531323,0.20497065691006922,0.12413737260583657,0.2802701262833083
288,0.16659821939953012,0.23781139265271756,0.7403926455153315,0.3805974045932091,0.5528323495348881
289,0.8633105176907191,0.6152310775458757,0.5095973395744183,0.1415462925849208,0.16094517761876403
290,0.4445572258216449,0.5576676534595101,0.7496111244412126,0.4382434228652988,0.31762677466121725
291,0.05094375331103562,0.7491553825835467,0.335564313173753,0.6312398030210531,0.8142223318381416
292,0.3367468145427531,0.31099128143555343,0.4005276825138543,0.4204221523879371,0.21505560181880878
293,0.5989949978445507,0.1576876893809882,0.30923966763599686,0.7367277374470701,0.7059220134446824
294,0.2177345627516567,0.3042040851724338,0.5110990267685551,0.39585522829280095,0.84590987804038
295,0.4390996694689008,0.674691615250725,0.7900806960998472,0.8338081066939316,0.4651689691909887
296,0.8601714777137623,0.49591847489029817,0.6332920797971848,0.16357534506856108,0.5254152907147368
297,0.3403532156199637,0.8132411514895593,0.09072699627583669,0.5915680493244094,0.15264247375377005
