Timestamp,Anomaly,Faulty_Sensors,Actual_GPS_Speed,Expected_GPS_Speed,Actual_Engine_RPM,Expected_Engine_RPM
2025-01-01 01:07:16,No,GPS_Speed,40.6104185918358,19.25423044085769,2144.952435287253,1593.6742366527817
2025-01-01 01:07:17,No,,32.84885899715317,45.94196631223886,2581.193465877989,3802.6203289651507
2025-01-01 01:07:18,No,,30.586039395257192,26.63357807356036,2502.23915173751,2204.463446933942
2025-01-01 01:07:19,No,,41.28906595877223,23.42861394097079,2142.6117682344957,1939.1883021706542
2025-01-01 01:07:20,No,"GPS_Speed, Engine_RPM",42.68780588413842,11.573549185021045,2775.8681640588475,957.9436176094827
2025-01-01 01:07:21,No,GPS_Speed,16.134399412190017,27.8678007260675,2751.3561384303416,2306.620157358473
2025-01-01 01:07:22,No,"GPS_Speed, Engine_RPM",21.833938128604164,56.63621194042496,2413.0788739442914,4687.783918879972
2025-01-01 01:07:23,No,"GPS_Speed, Engine_RPM",28.944070407113216,62.38699561553952,2440.425602982453,5163.7767564927135
2025-01-01 01:07:24,No,,30.984376239245837,32.94109034249197,2717.8791812786035,2726.5367560305717
2025-01-01 01:07:25,No,"GPS_Speed, Engine_RPM",27.740167966477514,52.06189602840775,2439.801057066458,4309.167414746766
2025-01-01 01:07:26,No,Engine_RPM,34.34207177861886,49.02999738509067,1920.7275398439538,4058.216914759828
2025-01-01 01:07:27,No,"GPS_Speed, Engine_RPM",39.961047893171,94.60420804742844,2646.0809672199784,7830.398078346176
2025-01-01 01:07:28,No,"GPS_Speed, Engine_RPM",47.227097107207285,9.065621050119955,2256.0222037784474,750.3621996844519
2025-01-01 01:07:29,No,,35.789130237729,33.53320731787404,2383.0470836747218,2775.546326766193
2025-01-01 01:07:30,No,,21.476663215468903,28.639069426580612,2937.3611703854426,2370.4581311128613
2025-01-01 01:07:31,No,,28.526237748021817,38.82902964892918,2459.8064577973605,3213.881976524684
2025-01-01 01:07:32,No,,29.24647758740443,16.570337640669855,2500.520480762162,1371.5282089143336
2025-01-01 01:07:33,No,"GPS_Speed, Engine_RPM",35.14640239981159,14.475690200625145,2652.900182639079,1198.1540680820785
2025-01-01 01:07:34,No,"GPS_Speed, Engine_RPM",33.88168033433942,67.90369398713447,2651.6001831622098,5620.394334286885
2025-01-01 01:07:35,No,GPS_Speed,50.503966511115095,25.02686734072028,2224.240669786665,2071.475867474667
2025-01-01 01:07:36,No,"GPS_Speed, Engine_RPM",25.384868647450915,50.54460687429654,2481.9104453396876,4183.5812667110295
2025-01-01 01:07:37,No,GPS_Speed,33.84750533766803,16.309397532980693,2510.845758377748,1349.930174746675
2025-01-01 01:07:38,Yes,Engine_RPM,53.547113977440915,61.1116207937364,2581.608068988648,5058.213877632065
2025-01-01 01:07:39,No,GPS_Speed,24.14793103096399,40.08358495240699,2586.766582274986,3317.721622141786
2025-01-01 01:07:40,No,,31.45148696170355,26.453662491091972,3276.2323686332375,2189.5718193805596
2025-01-01 01:07:41,No,Engine_RPM,20.551194988759846,10.63874449885251,2147.2420688238267,880.5697568766349
2025-01-01 01:07:42,No,,30.820868996274314,35.164587813054624,2794.027486059387,2910.5758244827143
2025-01-01 01:07:43,No,,22.197828518623584,28.99840283758062,2855.012741749918,2400.2001870853546
2025-01-01 01:07:44,No,,40.468009034913464,36.68506451362564,2647.835192177058,3036.4258060010047
2025-01-01 01:07:45,No,,31.473188590313953,24.89219964796503,2304.9053815380776,2060.329411473076
2025-01-01 01:07:46,No,GPS_Speed,20.646027400177065,31.119964216092097,2999.400409080288,2575.8019968173403
2025-01-01 01:07:47,No,,38.40567697791671,22.612792512598965,1842.4051405779405,1871.6626954683209
2025-01-01 01:07:48,No,"GPS_Speed, Engine_RPM",31.796660388715875,64.44947980930839,2295.019990834652,5334.488742786289
2025-01-01 01:07:49,No,,39.528187772234546,43.423342549233595,2851.5046591668433,3594.1536330225535
2025-01-01 01:07:50,No,GPS_Speed,18.523373720522514,36.49591913564067,2388.9665189732445,3020.770227513851
2025-01-01 01:07:51,No,,33.688244122486616,29.476506360564475,2978.9393574400556,2439.772854991907
2025-01-01 01:07:52,No,"GPS_Speed, Engine_RPM",37.733416946447086,74.78271499223987,2046.4585765964798,6189.771468465478
2025-01-01 01:07:53,No,"GPS_Speed, Engine_RPM",25.766225097642636,50.34230706680343,2166.3694318155976,4166.836895011943
2025-01-01 01:07:54,No,"GPS_Speed, Engine_RPM",17.409972730318486,72.2639594004334,2340.5085489619078,5981.293861042167
2025-01-01 01:07:55,No,"GPS_Speed, Engine_RPM",29.58392504629606,52.09312537767962,2625.2197832609586,4311.752270553644
2025-01-01 01:07:56,No,GPS_Speed,42.28115293780928,16.872831942770112,2433.393954885993,1396.5656871699418
2025-01-01 01:07:57,No,"GPS_Speed, Engine_RPM",41.25930330634056,77.91027432565372,2352.8802242312736,6448.639811636848
2025-01-01 01:07:58,No,,25.71571565244423,38.29865021001126,2926.1189293295574,3169.9824267581967
2025-01-01 01:07:59,No,"GPS_Speed, Engine_RPM",17.169145636235577,57.678907616216264,2954.033492616745,4774.087925694583
2025-01-01 01:08:00,No,,25.688202796504275,22.129958036349517,2375.6860702877334,1831.6984461710008
2025-01-01 01:08:01,Yes,"GPS_Speed, Engine_RPM",25.315223492680875,60.11090033183726,1987.0696578011011,4975.384162722468
2025-01-01 01:08:02,No,"GPS_Speed, Engine_RPM",34.46446783304778,56.65686834844299,1852.754851243786,4689.493651469973
2025-01-01 01:08:03,No,"GPS_Speed, Engine_RPM",28.949984970958784,65.16909028306812,2571.7870344341068,5394.050960865013
2025-01-01 01:08:04,No,"GPS_Speed, Engine_RPM",22.46735788262858,63.98127915858861,2696.786686665639,5295.7357364312375
2025-01-01 01:08:05,No,GPS_Speed,41.04263067260668,15.910062806849679,2518.8993356735637,1316.8772066319211
2025-01-01 01:08:06,No,"GPS_Speed, Engine_RPM",31.404258674448343,74.82032579323855,2478.7275678757724,6192.884517556461
2025-01-01 01:08:07,No,"GPS_Speed, Engine_RPM",34.35415652730941,67.53503328522466,2258.637215591775,5589.880257678906
2025-01-01 01:08:08,No,GPS_Speed,12.75014565868733,38.80592887510833,2696.4939381741515,3211.96992357621
2025-01-01 01:08:09,No,GPS_Speed,5.757351293027142,23.670962135773216,3003.455613669673,1959.2474821800697
2025-01-01 01:08:10,No,"GPS_Speed, Engine_RPM",15.624542185555919,43.72452791008531,1834.9366967993333,3619.0827701034
2025-01-01 01:08:11,No,"GPS_Speed, Engine_RPM",25.194565743932245,49.17510288477335,2476.749643363685,4070.2273088989887
2025-01-01 01:08:12,No,Engine_RPM,35.763560176138085,40.316200586885664,2208.8954951759197,3336.9752373330043
2025-01-01 01:08:13,No,"GPS_Speed, Engine_RPM",6.57753129592702,43.77533973021378,2052.8602017838443,3623.288468633129
2025-01-01 01:08:14,No,Engine_RPM,45.92852064371987,58.24866216190015,2161.007238764675,4821.2465562854695
2025-01-01 01:08:15,No,,31.705660267701262,35.321750847973185,2613.9018567053213,2923.584221804706
2025-01-01 01:08:16,No,,43.602949929499104,47.14412410200269,2621.4886592773496,3902.1230280640775
2025-01-01 01:08:17,No,GPS_Speed,21.14029917525871,46.23989869353767,2938.08632835244,3827.2802166609467
2025-01-01 01:08:18,No,"GPS_Speed, Engine_RPM",35.038599341724904,5.743372143812505,2502.6344641436385,475.3793845575018
2025-01-01 01:08:19,No,,30.851959299707875,17.04256719332092,1972.5335110391266,1410.6146878134896
2025-01-01 01:08:20,No,Engine_RPM,38.17686313054554,53.700263653834604,2428.5491372872084,4444.775237808245
2025-01-01 01:08:21,No,"GPS_Speed, Engine_RPM",27.66208632400283,43.26985901173118,2084.086278335265,3581.4497880042204
2025-01-01 01:08:22,No,Engine_RPM,34.732152090075886,52.09413900328059,2137.9612340733984,4311.836168427974
2025-01-01 01:08:23,No,Engine_RPM,41.021953187712,55.13173686791019,2674.167717521949,4563.258393431534
2025-01-01 01:08:24,No,,23.488237061082245,33.72068322193594,2558.254271678326,2791.063722759473
2025-01-01 01:08:25,No,,32.422442324896494,20.834141032404546,2676.269678630599,1724.4435662137362
2025-01-01 01:08:26,No,GPS_Speed,11.121377627776518,29.961487404609237,2392.7521458184815,2479.914775882134
2025-01-01 01:08:27,No,,37.02503019063358,48.11065967432422,2737.1588690276067,3982.1232568526893
2025-01-01 01:08:28,No,Engine_RPM,49.5466254346249,52.49230694030673,2375.9791305129665,4344.792561312586
2025-01-01 01:08:29,No,,17.555639522513047,22.00420205437127,2835.0048498226743,1821.2896132031337
2025-01-01 01:08:30,No,"GPS_Speed, Engine_RPM",29.086187395720568,73.26516625517922,2603.3916818414627,6064.163834727675
2025-01-01 01:08:31,No,,38.804813009141135,31.963055011040336,2437.9009388546147,2645.5846912332627
2025-01-01 01:08:32,No,"GPS_Speed, Engine_RPM",30.314174734665503,63.404761142714044,2563.627913252829,5248.017292856583
2025-01-01 01:08:33,No,"GPS_Speed, Engine_RPM",31.65099551493226,52.667979684181546,2494.641789707525,4359.333008766736
2025-01-01 01:08:34,No,"GPS_Speed, Engine_RPM",26.090005584763613,57.38237630981047,2978.831954593877,4749.5440050828765
2025-01-01 01:08:35,No,,25.718477469120856,33.17491278166428,2573.631286773637,2745.890258545504
2025-01-01 01:08:36,No,"GPS_Speed, Engine_RPM",29.133058464146224,54.933114622545276,2499.5161982816476,4546.818413852164
2025-01-01 01:08:37,No,"GPS_Speed, Engine_RPM",30.41671422139356,68.92004231731845,2428.45274288476,5704.517569139324
2025-01-01 01:08:38,No,Engine_RPM,18.185587384226903,16.41453769300989,2752.9552657735035,1358.6326344368072
2025-01-01 01:08:39,No,"GPS_Speed, Engine_RPM",29.339780140539713,58.28532619717142,2712.374001716051,4824.281241499352
2025-01-01 01:08:40,Yes,"GPS_Speed, Engine_RPM",45.685339387093265,78.52889293560357,2417.8475109062115,6499.842924844583
2025-01-01 01:08:41,No,"GPS_Speed, Engine_RPM",25.808662064110955,48.05447145558765,2153.3075456131573,3977.4725533681267
2025-01-01 01:08:42,No,GPS_Speed,17.62745017125372,39.96487455790579,2229.409558486494,3307.8959530286756
2025-01-01 01:08:43,No,"GPS_Speed, Engine_RPM",28.485839320135735,8.111456418873631,2444.7512381373413,671.3859147057608
2025-01-01 01:08:44,No,,22.853871878757033,26.98922137825246,2904.678251835725,2233.900072503933
2025-01-01 01:08:45,No,GPS_Speed,16.616581746780604,36.916902574214994,2424.947011225926,3055.615061337472
2025-01-01 01:08:46,No,,31.39168461732621,35.28457226036343,2321.7629170103305,2920.506947051462
2025-01-01 01:08:47,No,"GPS_Speed, Engine_RPM",22.89717962848922,66.97921728279483,1971.784206025406,5543.875321459171
2025-01-01 01:08:48,No,,23.75285833146725,31.329979028053135,2954.062430680689,2593.1849400705573
2025-01-01 01:08:49,No,"GPS_Speed, Engine_RPM",31.53427380385389,66.26403653090755,2670.708443794438,5484.6797518240355
2025-01-01 01:08:50,No,GPS_Speed,14.668254046376655,42.078907811834995,2738.802991001757,3482.874659270032
2025-01-01 01:08:51,No,"GPS_Speed, Engine_RPM",12.58430349748875,67.83699208882885,2788.5064155788123,5614.873412679966
2025-01-01 01:08:52,No,,36.70872194501931,38.00547249993127,2450.580931372311,3145.7160835901063
2025-01-01 01:08:53,No,GPS_Speed,10.691663992759171,44.25374974410551,2525.377190124261,3662.886504817326
2025-01-01 01:08:54,No,GPS_Speed,20.233223046926454,51.33019432910173,2946.580582585598,4248.604404935447
2025-01-01 01:08:55,No,GPS_Speed,12.001604646115624,22.437484118297004,2553.8742667957413,1857.1524052582718
2025-01-01 01:08:56,No,"GPS_Speed, Engine_RPM",25.138635331511676,7.379901785047606,2676.257587019198,610.8350775163123
2025-01-01 01:08:57,No,,34.280587476511656,37.529547443684855,2761.1652151601534,3106.3237275545225
2025-01-01 01:08:58,No,,31.123379487323767,39.71172851405104,2692.879399726793,3286.9430341654115
2025-01-01 01:08:59,No,GPS_Speed,53.91873389457284,26.86140944665737,2461.549248920052,2223.3210684172423
2025-01-01 01:09:00,No,,40.869156177890005,20.82191522256904,2489.8348471558243,1723.431634928458
2025-01-01 01:09:01,No,"GPS_Speed, Engine_RPM",20.68842149843399,55.50601254451205,2733.2921313927827,4594.237221956431
2025-01-01 01:09:02,No,Engine_RPM,18.029449951735895,16.139708977401302,2732.8008579804177,1335.8850390497503
2025-01-01 01:09:03,No,"GPS_Speed, Engine_RPM",57.06687940975501,16.80874239276881,2850.4697797058384,1391.2609898469573
2025-01-01 01:09:04,No,Engine_RPM,40.62572005733362,53.77336353340626,2665.3290949929515,4450.825720850588
2025-01-01 01:09:05,Yes,"GPS_Speed, Engine_RPM",35.89369607269572,106.13664864120359,2678.9816840776166,8784.939134478329
2025-01-01 01:09:06,No,,30.748518122156177,17.242746259236743,2366.129989964666,1427.183525557859
2025-01-01 01:09:07,No,,32.73521567475017,22.998521627629064,2325.6551466784294,1903.5895260336124
2025-01-01 01:09:08,No,GPS_Speed,15.179267245175739,24.969149556959827,2734.1892023054484,2066.6985617673176
2025-01-01 01:09:09,No,,31.57039170196768,16.272906139292907,2327.7444795950873,1346.9097790908522
2025-01-01 01:09:10,No,,30.712313974590145,22.25857738618569,2493.7896990649415,1842.344280331891
2025-01-01 01:09:11,No,GPS_Speed,20.958611568985198,38.727690490587435,2913.706972291387,3205.494126056736
2025-01-01 01:09:12,No,,24.614735464315213,34.4783384242251,2866.1710877035266,2853.7749061465765
2025-01-01 01:09:13,No,,45.15176393443556,31.857484550088643,2590.536649239155,2636.8466155003966
2025-01-01 01:09:14,No,,28.748250797051377,34.934489660806975,2411.158126049887,2891.530581502743
2025-01-01 01:09:15,No,GPS_Speed,50.71171302533111,17.33869994941976,2462.9863268969484,1435.1256203835205
2025-01-01 01:09:16,No,GPS_Speed,12.593205635126164,24.363344307969285,2760.2980423166846,2016.5560114996872
2025-01-01 01:09:17,No,,24.778698137742523,25.573158013400327,2489.0502167661502,2116.692391367851
2025-01-01 01:09:18,No,"GPS_Speed, Engine_RPM",14.527214487530811,52.471702252742446,2332.5152820969206,4343.087109628794
2025-01-01 01:09:19,No,GPS_Speed,17.905775461081657,40.318870516085994,2864.7324269223923,3337.1962275924348
2025-01-01 01:09:20,No,,21.717942943407028,19.5403438812286,2554.480041738784,1617.3558696362345
2025-01-01 01:09:21,No,,33.15309626770591,16.617402533221167,2326.823253702476,1375.4237739404327
2025-01-01 01:09:22,No,,32.66826171080387,24.299598008545075,2643.682056679789,2011.2797250551903
2025-01-01 01:09:23,No,"GPS_Speed, Engine_RPM",23.207096803723946,72.22571156644771,2791.3655239577524,5978.128084678475
2025-01-01 01:09:24,No,GPS_Speed,7.722004426634182,35.44232700445952,2197.6980805636717,2933.5643201907274
2025-01-01 01:09:25,No,,44.77692873032153,26.795960631065892,2439.8638259941195,2217.9038645696014
2025-01-01 01:09:26,No,GPS_Speed,27.142352839636438,43.40782324136996,2425.9949897234765,3592.869098634699
2025-01-01 01:09:27,No,GPS_Speed,18.837098296988607,34.749664312287344,2635.686149735043,2876.232572209624
2025-01-01 01:09:28,No,,32.74930781070087,34.5214694420424,2689.6024968579572,2857.3448640375027
2025-01-01 01:09:29,No,,32.044451705231744,30.020422024075664,2334.557826616154,2484.7927991809142
2025-01-01 01:09:30,No,"GPS_Speed, Engine_RPM",26.77323535000035,64.23775118845646,2052.1746472281925,5316.963947430265
2025-01-01 01:09:31,No,"GPS_Speed, Engine_RPM",31.485310156415046,11.292033006307088,2809.53962637982,934.6425003513582
2025-01-01 01:09:32,No,GPS_Speed,18.449701595919816,27.951863153822703,2164.0164188268363,2313.578011415297
2025-01-01 01:09:33,No,Engine_RPM,37.59912843176484,52.095801047924255,2581.355261513163,4311.973735999783
2025-01-01 01:09:34,No,GPS_Speed,20.031329052431296,39.08213736486361,2460.4057303807954,3234.831722982832
2025-01-01 01:09:35,No,,23.94430344696568,21.629189212564537,2548.7331715612227,1790.249769453621
2025-01-01 01:09:36,No,,36.488018161515754,43.43426409308775,2995.3701915120573,3595.05761010532
2025-01-01 01:09:37,Yes,Accel_Sensor(s),42.039589650102336,24.225603899116496,3411.4844840865485,2005.1552265340674
2025-01-01 01:09:38,Yes,"GPS_Speed, Engine_RPM",45.85774568046339,70.85141190865913,2009.9687765804174,5864.3771890098105
2025-01-01 01:09:39,No,GPS_Speed,40.55798238466572,19.507074184153108,2795.171846599877,1614.6021340738955
2025-01-01 01:09:40,No,"GPS_Speed, Engine_RPM",26.75927816198218,9.968658195590574,2453.125668196706,825.1066584618388
2025-01-01 01:09:41,No,GPS_Speed,14.589669308995372,24.035669517411424,2814.3563541137655,1989.4343421441295
2025-01-01 01:09:42,No,,44.050555856028936,29.378453771081205,2787.178922853749,2431.657034098594
2025-01-01 01:09:43,No,,43.706959889049756,22.999172382151034,2922.923442159449,1903.6433890389003
2025-01-01 01:09:44,No,,23.280238466465043,17.21296890830699,2585.489474548809,1424.7188517731402
2025-01-01 01:09:45,No,"GPS_Speed, Engine_RPM",39.2118903782456,12.681152446911645,2233.127054513493,1049.6200306621665
2025-01-01 01:09:46,No,"GPS_Speed, Engine_RPM",26.678222060692615,97.66593011718075,2778.294846612886,8083.817065791208
2025-01-01 01:09:47,No,,45.012768835117285,27.452304278164863,2535.3992728432195,2272.2294822038816
2025-01-01 01:09:48,No,,24.85135337596218,19.432698293087643,2429.8470354597603,1608.446035455298
2025-01-01 01:09:49,No,Engine_RPM,49.78651287548503,54.50269227246741,2357.1328357885113,4511.192320547337
2025-01-01 01:09:50,No,,37.86120547598246,35.56436458477766,2801.900670731539,2943.6653807474636
2025-01-01 01:09:51,No,Engine_RPM,47.97544844685987,61.41949080860555,2981.0108476022133,5083.69630407554
2025-01-01 01:09:52,No,"GPS_Speed, Engine_RPM",25.362027303501208,47.93706113341475,2141.3942323901097,3967.75449134852
2025-01-01 01:09:53,No,"GPS_Speed, Engine_RPM",34.05029604444193,82.7041417998129,2686.585672743679,6845.42861661985
2025-01-01 01:09:54,Yes,"GPS_Speed, Engine_RPM",20.307208016556345,87.40377053199882,2388.2838443732066,7234.417273181511
2025-01-01 01:09:55,No,Engine_RPM,38.439892521191965,54.05907341335586,2059.8182805423658,4474.473951104788
2025-01-01 01:09:56,No,"GPS_Speed, Engine_RPM",38.99041532837124,63.47742176081479,2544.3117462289024,5254.031418190862
2025-01-01 01:09:57,Yes,Engine_RPM,53.970239182011866,70.95587358812138,2250.058665943132,5873.023490807634
2025-01-01 01:09:58,Yes,"GPS_Speed, Engine_RPM",34.82039797219649,131.1548221544868,2026.6740316599407,10855.695413141233
2025-01-01 01:09:59,No,,37.24094202506093,24.63886280466425,2265.4778583326397,2039.3607001239764
2025-01-01 01:10:00,No,"GPS_Speed, Engine_RPM",25.29169623496218,57.2956039135441,2191.667824625844,4742.361846709572
2025-01-01 01:10:01,No,,35.41379372635238,39.99364416485038,2305.9939440809826,3310.277215760887
2025-01-01 01:10:02,No,,26.201087913124162,38.05590098706914,2102.2347769138933,3149.8900536166857
2025-01-01 01:10:03,No,,31.158607588419997,33.96180258233688,2381.457967412136,2811.0211920444435
2025-01-01 01:10:04,No,,31.74515661545795,38.958904755998304,2286.025261574808,3224.6317498149924
2025-01-01 01:10:05,No,"GPS_Speed, Engine_RPM",26.476951266508294,61.05900535773215,2612.6841631436973,5053.858893668006
2025-01-01 01:10:06,No,,30.629450965419935,39.857077676870624,2678.0616959194945,3298.9735963224466
2025-01-01 01:10:07,Yes,"GPS_Speed, Engine_RPM",26.247048302865792,114.18169814681859,2578.0445730335327,9450.828543513764
2025-01-01 01:10:08,No,,26.202688749661608,30.485138326363668,2429.3666626379472,2523.257405729788
2025-01-01 01:10:09,No,Engine_RPM,40.766646515022714,48.32517826539046,2421.2717212923058,3999.8789782727404
2025-01-01 01:10:10,No,"GPS_Speed, Engine_RPM",31.754136418264114,49.53086236145238,2248.8775037765904,4099.673550033889
2025-01-01 01:10:11,No,,33.47066272200277,37.73004202578623,2256.101602177019,3122.918680599512
2025-01-01 01:10:12,No,"GPS_Speed, Engine_RPM",15.426952310144642,49.41463989122519,2711.081160423621,4090.053806617493
2025-01-01 01:10:13,No,"GPS_Speed, Engine_RPM",34.2345833183039,65.00339271048847,1972.0892204048607,5380.336159159112
2025-01-01 01:10:14,No,,35.30423463975238,21.347864793275555,2475.7825185061174,1766.9645241388682
2025-01-01 01:10:15,No,"GPS_Speed, Engine_RPM",26.016613773112475,44.621901729671855,2402.9412815316396,3693.3584749317292
2025-01-01 01:10:16,No,Engine_RPM,50.850296762606916,74.40613059433333,2679.7396304124677,6158.601546888373
2025-01-01 01:10:17,No,GPS_Speed,7.107727358159348,18.70085317552307,2072.496404973295,1547.8711549029265
2025-01-01 01:10:18,No,,37.84367135770546,32.56328749706762,2503.744211645782,2695.265983452238
2025-01-01 01:10:19,No,"GPS_Speed, Engine_RPM",37.128048049548624,62.928791619069706,2602.895302407732,5208.621256250816
2025-01-01 01:10:20,Yes,"GPS_Speed, Engine_RPM",35.41582931999412,81.12936077208184,1928.5806344128014,6715.083861477676
2025-01-01 01:10:21,No,,31.76212705638623,29.738619472455035,2177.701608141479,2461.467978813759
2025-01-01 01:10:22,No,,35.50679322625037,32.1566131696661,2472.4630459561627,2661.60551593687
2025-01-01 01:10:23,No,"GPS_Speed, Engine_RPM",38.68175479555894,64.99654864637138,2654.244072290291,5379.769675409429
2025-01-01 01:10:24,No,"GPS_Speed, Engine_RPM",22.74112416168006,68.6278691926899,2554.74979333381,5680.334375591647
2025-01-01 01:10:25,No,,32.9919562218009,21.74484226964995,2668.1362758849423,1799.822382497456
2025-01-01 01:10:26,No,"GPS_Speed, Engine_RPM",28.16683157976696,66.05699053531357,2176.188246207804,5467.542537745613
2025-01-01 01:10:27,No,,19.062315997744914,25.40395710336047,2023.374895081592,2102.6876181323278
2025-01-01 01:10:28,No,"GPS_Speed, Engine_RPM",37.171699746132894,60.18662722934518,2525.351741727037,4981.652084255386
2025-01-01 01:10:29,No,"GPS_Speed, Engine_RPM",24.356395753159667,4.177789286397279,2131.1940285357655,345.79596272863387
2025-01-01 01:10:30,No,"GPS_Speed, Engine_RPM",15.02141325220533,52.94608437449911,2240.403302185659,4382.351756849803
2025-01-01 01:10:31,No,"GPS_Speed, Engine_RPM",24.60889339298351,50.586532196242835,2779.683506447912,4187.051429055582
2025-01-01 01:10:32,No,,22.011011019068697,22.29995977828558,2556.729867030055,1845.7695043284166
2025-01-01 01:10:33,No,GPS_Speed,40.2847900919011,17.648127809632808,2329.5565284233758,1460.7369898141947
2025-01-01 01:10:34,No,"GPS_Speed, Engine_RPM",31.531931405580778,65.85358378668695,2290.590548607711,5450.706544437895
2025-01-01 01:10:35,No,Engine_RPM,43.8238274568994,59.49552273696921,2686.2764670667493,4924.449308599527
2025-01-01 01:10:36,No,"GPS_Speed, Engine_RPM",23.334437687669542,51.535517456494404,2563.591280694995,4265.599017071194
2025-01-01 01:10:37,No,Engine_RPM,38.741698718965,57.384825203762354,2135.6330073031927,4749.746700236619
2025-01-01 01:10:38,Yes,Engine_RPM,58.39622914807913,56.77244599799748,1915.6528800697158,4699.0600230262735
2025-01-01 01:10:39,No,,33.5603246712714,40.836352160435865,3064.5405497920447,3380.0282258420807
2025-01-01 01:10:40,No,"GPS_Speed, Engine_RPM",38.616488623231525,67.31287909610108,2133.2562324047326,5571.492537179859
2025-01-01 01:10:41,No,,36.93517664225406,30.08137689018388,2658.308950990037,2489.8380384603374
2025-01-01 01:10:42,No,,15.779246725741734,23.03948753409097,2953.2078797014524,1906.980277479639
2025-01-01 01:10:43,No,,35.85817297467451,43.99786734230782,2544.2792706499467,3641.707097382144
